#-------------------------------------------------------------------------------------------------------------------------------#-----------------------------
#Wavelength (microns) - Emerging intensity spetrum (erg/s/cm2/sr/micron)
#Wavelength (microns)          HII (data)         Atomic (data)      Atomic (PDR code)    Molecular (PDR code)
# wave hii_data atomic_data atomic_pdr mol_pdr
             19.0540         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0550         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0560         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0570         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0580         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0590         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0610         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0620         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0630         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0640         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0650         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0660         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0670         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0680         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0690         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0710         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0720         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0730         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0740         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0750         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0760         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0770         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0780         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0790         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0810         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0820         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0830         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0840         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0850         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0860         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0870         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0880         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0890         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0910         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0920         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0930         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0940         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0950         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0960         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0970         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0980         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0990         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1010         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1020         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1030         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1040         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1050         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1060         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1070         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1080         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1090         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1110         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1120         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1130         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1140         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1150         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1160         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1170         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1180         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1190         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1210         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1220         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1230         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1240         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1250         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1260         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1270         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1280         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1290         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.1310         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
